sequence_id,predicted_genome,decision_type,k3_prediction,k5_prediction,k7_prediction,vote_counts
17207,NC_009767,unanimous,3,3,3,"{3: 3}"
17208,NC_009511,unanimous,7,7,7,"{7: 3}"
17209,NC_009511,unanimous,7,7,7,"{7: 3}"
17210,NC_009511,unanimous,7,7,7,"{7: 3}"
17211,NC_009511,unanimous,7,7,7,"{7: 3}"
17212,NC_009511,unanimous,7,7,7,"{7: 3}"
17213,NC_009511,unanimous,7,7,7,"{7: 3}"
17214,NC_009767,unanimous,3,3,3,"{3: 3}"
17215,NC_009511,unanimous,7,7,7,"{7: 3}"
17216,NC_009767,majority,7,3,3,"{7: 1; 3: 2}"
17217,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17218,NC_009767,majority,3,3,7,"{3: 2; 7: 1}"
17219,NC_009511,unanimous,7,7,7,"{7: 3}"
17220,NC_009511,unanimous,7,7,7,"{7: 3}"
17221,NC_009511,unanimous,7,7,7,"{7: 3}"
17222,NC_015859,unanimous,1,1,1,"{1: 3}"
17223,NC_009511,unanimous,7,7,7,"{7: 3}"
17224,NC_009511,unanimous,7,7,7,"{7: 3}"
17225,NC_015656,unanimous,8,8,8,"{8: 3}"
17226,NC_009511,unanimous,7,7,7,"{7: 3}"
17227,NC_009511,unanimous,7,7,7,"{7: 3}"
17228,NC_015656,tie_breaker,1,3,8,"{1: 1; 3: 1; 8: 1}"
17229,NC_009511,unanimous,7,7,7,"{7: 3}"
17230,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
17231,NC_009511,unanimous,7,7,7,"{7: 3}"
17232,NC_009511,unanimous,7,7,7,"{7: 3}"
17233,NC_009511,unanimous,7,7,7,"{7: 3}"
17234,NC_009511,unanimous,7,7,7,"{7: 3}"
17235,NC_009511,majority,7,1,7,"{7: 2; 1: 1}"
17236,NC_009511,unanimous,7,7,7,"{7: 3}"
17237,NC_009511,unanimous,7,7,7,"{7: 3}"
17238,NC_009511,unanimous,7,7,7,"{7: 3}"
17239,NC_009511,unanimous,7,7,7,"{7: 3}"
17240,NC_009511,unanimous,7,7,7,"{7: 3}"
17241,NC_009767,unanimous,3,3,3,"{3: 3}"
17242,NC_009511,unanimous,7,7,7,"{7: 3}"
17243,NC_009767,majority,3,3,7,"{3: 2; 7: 1}"
17244,NC_009511,unanimous,7,7,7,"{7: 3}"
17245,NC_009511,unanimous,7,7,7,"{7: 3}"
17246,NC_009511,unanimous,7,7,7,"{7: 3}"
17247,NC_009511,majority,7,7,3,"{7: 2; 3: 1}"
17248,NC_011138,unanimous,6,6,6,"{6: 3}"
17249,NC_015656,unanimous,8,8,8,"{8: 3}"
17250,NC_009511,unanimous,7,7,7,"{7: 3}"
17251,NC_009511,unanimous,7,7,7,"{7: 3}"
17252,NC_009511,majority,3,7,7,"{3: 1; 7: 2}"
17253,NC_009511,unanimous,7,7,7,"{7: 3}"
17254,NC_009511,unanimous,7,7,7,"{7: 3}"
17255,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
17256,NC_015859,unanimous,1,1,1,"{1: 3}"
17257,NC_011138,majority,6,6,3,"{6: 2; 3: 1}"
17258,NC_015859,majority,7,1,1,"{7: 1; 1: 2}"
17259,NC_009511,unanimous,7,7,7,"{7: 3}"
17260,NC_009511,unanimous,7,7,7,"{7: 3}"
17261,NC_009511,unanimous,7,7,7,"{7: 3}"
17262,NC_009511,unanimous,7,7,7,"{7: 3}"
17263,NC_009511,unanimous,7,7,7,"{7: 3}"
17264,NC_009511,unanimous,7,7,7,"{7: 3}"
17265,NC_009511,unanimous,7,7,7,"{7: 3}"
17266,NC_011138,unanimous,6,6,6,"{6: 3}"
17267,NC_009511,unanimous,7,7,7,"{7: 3}"
17268,NC_009511,majority,7,6,7,"{7: 2; 6: 1}"
17269,NC_009767,majority,3,3,7,"{3: 2; 7: 1}"
17270,NC_009511,unanimous,7,7,7,"{7: 3}"
17271,NC_009511,unanimous,7,7,7,"{7: 3}"
17272,NC_009511,unanimous,7,7,7,"{7: 3}"
17273,NC_009511,unanimous,7,7,7,"{7: 3}"
17274,NC_009511,unanimous,7,7,7,"{7: 3}"
17275,NC_009511,unanimous,7,7,7,"{7: 3}"
17276,NC_009511,unanimous,7,7,7,"{7: 3}"
17277,NC_009511,unanimous,7,7,7,"{7: 3}"
17278,NC_009511,unanimous,7,7,7,"{7: 3}"
17279,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
17280,NC_009511,unanimous,7,7,7,"{7: 3}"
17281,NC_013943,majority,0,3,0,"{0: 2; 3: 1}"
17282,NC_011138,majority,3,6,6,"{3: 1; 6: 2}"
17283,NC_009511,unanimous,7,7,7,"{7: 3}"
17284,NC_009511,majority,7,1,7,"{7: 2; 1: 1}"
17285,NC_009767,unanimous,3,3,3,"{3: 3}"
17286,NC_009511,unanimous,7,7,7,"{7: 3}"
17287,NC_009511,unanimous,7,7,7,"{7: 3}"
17288,NC_009511,unanimous,7,7,7,"{7: 3}"
17289,NC_009511,unanimous,7,7,7,"{7: 3}"
17290,NC_009511,unanimous,7,7,7,"{7: 3}"
17291,NC_009511,unanimous,7,7,7,"{7: 3}"
17292,NC_009511,unanimous,7,7,7,"{7: 3}"
17293,NC_009511,unanimous,7,7,7,"{7: 3}"
17294,NC_009767,unanimous,3,3,3,"{3: 3}"
17295,NC_009511,unanimous,7,7,7,"{7: 3}"
17296,NC_009511,unanimous,7,7,7,"{7: 3}"
17297,NC_009511,unanimous,7,7,7,"{7: 3}"
17298,NC_009511,unanimous,7,7,7,"{7: 3}"
17299,NC_009511,unanimous,7,7,7,"{7: 3}"
17300,NC_009511,majority,7,7,3,"{7: 2; 3: 1}"
17301,NC_009511,unanimous,7,7,7,"{7: 3}"
17302,NC_009511,unanimous,7,7,7,"{7: 3}"
17303,NC_009767,unanimous,3,3,3,"{3: 3}"
17304,NC_009511,majority,0,7,7,"{0: 1; 7: 2}"
17305,NC_009511,unanimous,7,7,7,"{7: 3}"
17306,NC_009511,unanimous,7,7,7,"{7: 3}"
17307,NC_009511,unanimous,7,7,7,"{7: 3}"
17308,NC_009511,unanimous,7,7,7,"{7: 3}"
17309,NC_009511,unanimous,7,7,7,"{7: 3}"
17310,NC_009511,unanimous,7,7,7,"{7: 3}"
17311,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
17312,NC_015656,unanimous,8,8,8,"{8: 3}"
17313,NC_009511,unanimous,7,7,7,"{7: 3}"
17314,NC_009511,unanimous,7,7,7,"{7: 3}"
17315,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
17316,NC_009511,unanimous,7,7,7,"{7: 3}"
17317,NC_009511,unanimous,7,7,7,"{7: 3}"
17318,NC_009511,unanimous,7,7,7,"{7: 3}"
17319,NC_009511,unanimous,7,7,7,"{7: 3}"
17320,NC_015859,majority,1,1,7,"{1: 2; 7: 1}"
17321,NC_009511,unanimous,7,7,7,"{7: 3}"
17322,NC_009511,unanimous,7,7,7,"{7: 3}"
17323,NC_009511,majority,3,7,7,"{3: 1; 7: 2}"
17324,NC_009511,unanimous,7,7,7,"{7: 3}"
17325,NC_009511,unanimous,7,7,7,"{7: 3}"
17326,NC_009511,unanimous,7,7,7,"{7: 3}"
17327,NC_009511,unanimous,7,7,7,"{7: 3}"
17328,NC_009511,unanimous,7,7,7,"{7: 3}"
17329,NC_009511,unanimous,7,7,7,"{7: 3}"
17330,NC_009511,unanimous,7,7,7,"{7: 3}"
17331,NC_009511,unanimous,7,7,7,"{7: 3}"
17332,NC_009511,unanimous,7,7,7,"{7: 3}"
17333,NC_009767,unanimous,3,3,3,"{3: 3}"
17334,NC_009511,unanimous,7,7,7,"{7: 3}"
17335,NC_009511,unanimous,7,7,7,"{7: 3}"
17336,NC_009511,unanimous,7,7,7,"{7: 3}"
17337,NC_009511,unanimous,7,7,7,"{7: 3}"
17338,NC_009511,unanimous,7,7,7,"{7: 3}"
17339,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17340,NC_009511,unanimous,7,7,7,"{7: 3}"
17341,NC_009511,unanimous,7,7,7,"{7: 3}"
17342,NC_009511,unanimous,7,7,7,"{7: 3}"
17343,NC_009511,unanimous,7,7,7,"{7: 3}"
17344,NC_009511,unanimous,7,7,7,"{7: 3}"
17345,NC_009511,unanimous,7,7,7,"{7: 3}"
17346,NC_009511,majority,9,7,7,"{9: 1; 7: 2}"
17347,NC_009511,unanimous,7,7,7,"{7: 3}"
17348,NC_009511,unanimous,7,7,7,"{7: 3}"
17349,NC_009511,unanimous,7,7,7,"{7: 3}"
17350,NC_009511,unanimous,7,7,7,"{7: 3}"
17351,NC_009511,unanimous,7,7,7,"{7: 3}"
17352,NC_015859,unanimous,1,1,1,"{1: 3}"
17353,NC_009511,unanimous,7,7,7,"{7: 3}"
17354,NC_009511,unanimous,7,7,7,"{7: 3}"
17355,NC_009511,unanimous,7,7,7,"{7: 3}"
17356,NC_009511,unanimous,7,7,7,"{7: 3}"
17357,NC_009511,unanimous,7,7,7,"{7: 3}"
17358,NC_009511,unanimous,7,7,7,"{7: 3}"
17359,NC_009511,unanimous,7,7,7,"{7: 3}"
17360,NC_009511,unanimous,7,7,7,"{7: 3}"
17361,NC_015859,unanimous,1,1,1,"{1: 3}"
17362,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
17363,NC_009511,unanimous,7,7,7,"{7: 3}"
17364,NC_009511,unanimous,7,7,7,"{7: 3}"
17365,NC_009511,majority,7,7,3,"{7: 2; 3: 1}"
17366,NC_009511,unanimous,7,7,7,"{7: 3}"
17367,NC_009767,tie_breaker,6,7,3,"{6: 1; 7: 1; 3: 1}"
17368,NC_009511,unanimous,7,7,7,"{7: 3}"
17369,NC_009511,majority,7,3,7,"{7: 2; 3: 1}"
17370,NC_009511,unanimous,7,7,7,"{7: 3}"
17371,NC_009511,majority,3,7,7,"{3: 1; 7: 2}"
17372,NC_009511,unanimous,7,7,7,"{7: 3}"
17373,NC_009511,unanimous,7,7,7,"{7: 3}"
17374,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
17375,NC_009767,majority,1,3,3,"{1: 1; 3: 2}"
17376,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
17377,NC_009511,unanimous,7,7,7,"{7: 3}"
17378,NC_015656,unanimous,8,8,8,"{8: 3}"
17379,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
17380,NC_009511,majority,3,7,7,"{3: 1; 7: 2}"
17381,NC_009511,unanimous,7,7,7,"{7: 3}"
17382,NC_009511,tie_breaker,1,8,7,"{1: 1; 8: 1; 7: 1}"
17383,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
17384,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17385,NC_009511,unanimous,7,7,7,"{7: 3}"
17386,NC_009511,unanimous,7,7,7,"{7: 3}"
17387,NC_009511,unanimous,7,7,7,"{7: 3}"
17388,NC_009511,unanimous,7,7,7,"{7: 3}"
17389,NC_009511,unanimous,7,7,7,"{7: 3}"
17390,NC_009511,unanimous,7,7,7,"{7: 3}"
17391,NC_009767,unanimous,3,3,3,"{3: 3}"
17392,NC_009511,unanimous,7,7,7,"{7: 3}"
17393,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
17394,NC_009511,unanimous,7,7,7,"{7: 3}"
17395,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
17396,NC_009511,unanimous,7,7,7,"{7: 3}"
17397,NC_011138,unanimous,6,6,6,"{6: 3}"
17398,NC_009767,majority,3,3,1,"{3: 2; 1: 1}"
17399,NC_009511,unanimous,7,7,7,"{7: 3}"
17400,NC_009511,unanimous,7,7,7,"{7: 3}"
17401,NC_015656,unanimous,8,8,8,"{8: 3}"
17402,NC_009511,unanimous,7,7,7,"{7: 3}"
17403,NC_009511,unanimous,7,7,7,"{7: 3}"
17404,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
17405,NC_009511,unanimous,7,7,7,"{7: 3}"
17406,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
17407,NC_009511,unanimous,7,7,7,"{7: 3}"
17408,NC_009511,unanimous,7,7,7,"{7: 3}"
17409,NC_009511,unanimous,7,7,7,"{7: 3}"
17410,NC_015859,unanimous,1,1,1,"{1: 3}"
17411,NC_009767,unanimous,3,3,3,"{3: 3}"
17412,NC_009511,unanimous,7,7,7,"{7: 3}"
17413,NC_009511,unanimous,7,7,7,"{7: 3}"
17414,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17415,NC_009511,unanimous,7,7,7,"{7: 3}"
17416,NC_009511,unanimous,7,7,7,"{7: 3}"
17417,NC_009511,unanimous,7,7,7,"{7: 3}"
17418,NC_009767,unanimous,3,3,3,"{3: 3}"
17419,NC_009511,unanimous,7,7,7,"{7: 3}"
17420,NC_009767,majority,8,3,3,"{8: 1; 3: 2}"
17421,NC_015859,unanimous,1,1,1,"{1: 3}"
17422,NC_011138,majority,6,6,3,"{6: 2; 3: 1}"
17423,NC_009511,unanimous,7,7,7,"{7: 3}"
17424,NC_009767,unanimous,3,3,3,"{3: 3}"
17425,NC_009511,unanimous,7,7,7,"{7: 3}"
17426,NC_009511,unanimous,7,7,7,"{7: 3}"
17427,NC_009767,unanimous,3,3,3,"{3: 3}"
17428,NC_009511,majority,7,1,7,"{7: 2; 1: 1}"
17429,NC_009511,unanimous,7,7,7,"{7: 3}"
17430,NC_009511,unanimous,7,7,7,"{7: 3}"
17431,NC_013943,unanimous,0,0,0,"{0: 3}"
17432,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
17433,NC_009767,unanimous,3,3,3,"{3: 3}"
17434,NC_009511,unanimous,7,7,7,"{7: 3}"
17435,NC_009511,unanimous,7,7,7,"{7: 3}"
17436,NC_009511,unanimous,7,7,7,"{7: 3}"
17437,NC_009511,unanimous,7,7,7,"{7: 3}"
17438,NC_009767,majority,3,3,1,"{3: 2; 1: 1}"
17439,NC_009511,unanimous,7,7,7,"{7: 3}"
17440,NC_009511,unanimous,7,7,7,"{7: 3}"
17441,NC_009511,unanimous,7,7,7,"{7: 3}"
17442,NC_009511,unanimous,7,7,7,"{7: 3}"
17443,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
17444,NC_009511,unanimous,7,7,7,"{7: 3}"
17445,NC_009511,unanimous,7,7,7,"{7: 3}"
17446,NC_009767,majority,3,3,7,"{3: 2; 7: 1}"
17447,NC_009511,unanimous,7,7,7,"{7: 3}"
17448,NC_009511,majority,7,7,0,"{7: 2; 0: 1}"
17449,NC_009511,unanimous,7,7,7,"{7: 3}"
17450,NC_009511,unanimous,7,7,7,"{7: 3}"
17451,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17452,NC_009767,unanimous,3,3,3,"{3: 3}"
17453,NC_009511,unanimous,7,7,7,"{7: 3}"
17454,NC_009511,unanimous,7,7,7,"{7: 3}"
17455,NC_009767,unanimous,3,3,3,"{3: 3}"
17456,NC_009511,unanimous,7,7,7,"{7: 3}"
17457,NC_009511,unanimous,7,7,7,"{7: 3}"
17458,NC_009511,unanimous,7,7,7,"{7: 3}"
17459,NC_009511,unanimous,7,7,7,"{7: 3}"
17460,NC_009511,unanimous,7,7,7,"{7: 3}"
17461,NC_009511,unanimous,7,7,7,"{7: 3}"
17462,NC_009511,majority,7,3,7,"{7: 2; 3: 1}"
17463,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17464,NC_009511,unanimous,7,7,7,"{7: 3}"
17465,NC_009511,unanimous,7,7,7,"{7: 3}"
17466,NC_009511,unanimous,7,7,7,"{7: 3}"
17467,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
17468,NC_009511,unanimous,7,7,7,"{7: 3}"
17469,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17470,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17471,NC_009511,unanimous,7,7,7,"{7: 3}"
17472,NC_009511,unanimous,7,7,7,"{7: 3}"
17473,NC_009511,unanimous,7,7,7,"{7: 3}"
17474,NC_009511,unanimous,7,7,7,"{7: 3}"
17475,NC_009511,unanimous,7,7,7,"{7: 3}"
17476,NC_009511,majority,3,7,7,"{3: 1; 7: 2}"
17477,NC_009767,unanimous,3,3,3,"{3: 3}"
17478,NC_009767,majority,1,3,3,"{1: 1; 3: 2}"
17479,NC_009511,unanimous,7,7,7,"{7: 3}"
17480,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17481,NC_009511,unanimous,7,7,7,"{7: 3}"
17482,NC_009511,unanimous,7,7,7,"{7: 3}"
17483,NC_009511,unanimous,7,7,7,"{7: 3}"
17484,NC_009511,unanimous,7,7,7,"{7: 3}"
17485,NC_009511,unanimous,7,7,7,"{7: 3}"
17486,NC_009511,unanimous,7,7,7,"{7: 3}"
17487,NC_009511,majority,3,7,7,"{3: 1; 7: 2}"
17488,NC_009511,unanimous,7,7,7,"{7: 3}"
17489,NC_009511,unanimous,7,7,7,"{7: 3}"
17490,NC_009767,unanimous,3,3,3,"{3: 3}"
17491,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
17492,NC_009511,unanimous,7,7,7,"{7: 3}"
17493,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17494,NC_009511,unanimous,7,7,7,"{7: 3}"
17495,NC_009511,unanimous,7,7,7,"{7: 3}"
17496,NC_009511,unanimous,7,7,7,"{7: 3}"
17497,NC_009511,unanimous,7,7,7,"{7: 3}"
17498,NC_009767,majority,8,3,3,"{8: 1; 3: 2}"
17499,NC_009511,unanimous,7,7,7,"{7: 3}"
17500,NC_009511,unanimous,7,7,7,"{7: 3}"
17501,NC_009511,unanimous,7,7,7,"{7: 3}"
17502,NC_009511,unanimous,7,7,7,"{7: 3}"
17503,NC_009767,unanimous,3,3,3,"{3: 3}"
17504,NC_009767,unanimous,3,3,3,"{3: 3}"
17505,NC_015656,unanimous,8,8,8,"{8: 3}"
17506,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
17507,NC_009511,unanimous,7,7,7,"{7: 3}"
17508,NC_015859,unanimous,1,1,1,"{1: 3}"
17509,NC_009767,unanimous,3,3,3,"{3: 3}"
17510,NC_009511,unanimous,7,7,7,"{7: 3}"
17511,NC_009511,unanimous,7,7,7,"{7: 3}"
17512,NC_009511,unanimous,7,7,7,"{7: 3}"
17513,NC_009511,unanimous,7,7,7,"{7: 3}"
17514,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17515,NC_009511,unanimous,7,7,7,"{7: 3}"
17516,NC_009511,unanimous,7,7,7,"{7: 3}"
17517,NC_009511,unanimous,7,7,7,"{7: 3}"
17518,NC_009511,unanimous,7,7,7,"{7: 3}"
17519,NC_009511,unanimous,7,7,7,"{7: 3}"
17520,NC_009511,unanimous,7,7,7,"{7: 3}"
17521,NC_009511,unanimous,7,7,7,"{7: 3}"
17522,NC_009511,unanimous,7,7,7,"{7: 3}"
17523,NC_009511,unanimous,7,7,7,"{7: 3}"
17524,NC_009511,unanimous,7,7,7,"{7: 3}"
17525,NC_009511,unanimous,7,7,7,"{7: 3}"
17526,NC_009511,unanimous,7,7,7,"{7: 3}"
17527,NC_009511,unanimous,7,7,7,"{7: 3}"
17528,NC_009511,unanimous,7,7,7,"{7: 3}"
17529,NC_009511,unanimous,7,7,7,"{7: 3}"
17530,NC_009511,unanimous,7,7,7,"{7: 3}"
17531,NC_009511,unanimous,7,7,7,"{7: 3}"
17532,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
17533,NC_009511,unanimous,7,7,7,"{7: 3}"
17534,NC_009511,unanimous,7,7,7,"{7: 3}"
17535,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
17536,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
17537,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
17538,NC_009511,unanimous,7,7,7,"{7: 3}"
17539,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
17540,NC_009511,unanimous,7,7,7,"{7: 3}"
17541,NC_009511,unanimous,7,7,7,"{7: 3}"
17542,NC_009511,unanimous,7,7,7,"{7: 3}"
17543,NC_009511,unanimous,7,7,7,"{7: 3}"
17544,NC_013943,tie_breaker,1,3,0,"{1: 1; 3: 1; 0: 1}"
17545,NC_011138,unanimous,6,6,6,"{6: 3}"
17546,NC_009511,unanimous,7,7,7,"{7: 3}"
17547,NC_009511,unanimous,7,7,7,"{7: 3}"
17548,NC_009511,unanimous,7,7,7,"{7: 3}"
17549,NC_008709,majority,0,9,9,"{0: 1; 9: 2}"
17550,NC_009511,unanimous,7,7,7,"{7: 3}"
17551,NC_009511,unanimous,7,7,7,"{7: 3}"
17552,NC_009511,unanimous,7,7,7,"{7: 3}"
17553,NC_009511,unanimous,7,7,7,"{7: 3}"
17554,NC_009511,unanimous,7,7,7,"{7: 3}"
17555,NC_009511,unanimous,7,7,7,"{7: 3}"
17556,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
17557,NC_009511,unanimous,7,7,7,"{7: 3}"
17558,NC_009511,unanimous,7,7,7,"{7: 3}"
17559,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
17560,NC_009511,unanimous,7,7,7,"{7: 3}"
17561,NC_009511,unanimous,7,7,7,"{7: 3}"
17562,NC_009511,unanimous,7,7,7,"{7: 3}"
17563,NC_009511,unanimous,7,7,7,"{7: 3}"
17564,NC_009511,unanimous,7,7,7,"{7: 3}"
17565,NC_009511,unanimous,7,7,7,"{7: 3}"
17566,NC_009511,unanimous,7,7,7,"{7: 3}"
17567,NC_009511,unanimous,7,7,7,"{7: 3}"
17568,NC_009767,unanimous,3,3,3,"{3: 3}"
17569,NC_009511,unanimous,7,7,7,"{7: 3}"
17570,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
17571,NC_009511,unanimous,7,7,7,"{7: 3}"
17572,NC_009511,majority,7,1,7,"{7: 2; 1: 1}"
17573,NC_009767,unanimous,3,3,3,"{3: 3}"
17574,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
17575,NC_009511,unanimous,7,7,7,"{7: 3}"
17576,NC_013943,majority,3,0,0,"{3: 1; 0: 2}"
17577,NC_015656,unanimous,8,8,8,"{8: 3}"
17578,NC_015656,unanimous,8,8,8,"{8: 3}"
17579,NC_009511,unanimous,7,7,7,"{7: 3}"
17580,NC_009511,unanimous,7,7,7,"{7: 3}"
17581,NC_009511,unanimous,7,7,7,"{7: 3}"
17582,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17583,NC_009511,unanimous,7,7,7,"{7: 3}"
17584,NC_009511,unanimous,7,7,7,"{7: 3}"
17585,NC_009511,unanimous,7,7,7,"{7: 3}"
17586,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
17587,NC_009511,unanimous,7,7,7,"{7: 3}"
17588,NC_009511,unanimous,7,7,7,"{7: 3}"
17589,NC_009767,majority,7,3,3,"{7: 1; 3: 2}"
17590,NC_015859,majority,1,1,7,"{1: 2; 7: 1}"
17591,NC_015656,unanimous,8,8,8,"{8: 3}"
17592,NC_009511,unanimous,7,7,7,"{7: 3}"
17593,NC_015656,unanimous,8,8,8,"{8: 3}"
17594,NC_009511,unanimous,7,7,7,"{7: 3}"
17595,NC_009511,unanimous,7,7,7,"{7: 3}"
17596,NC_009511,majority,3,7,7,"{3: 1; 7: 2}"
17597,NC_009511,unanimous,7,7,7,"{7: 3}"
17598,NC_009511,unanimous,7,7,7,"{7: 3}"
17599,NC_009511,unanimous,7,7,7,"{7: 3}"
17600,NC_009511,unanimous,7,7,7,"{7: 3}"
17601,NC_009511,unanimous,7,7,7,"{7: 3}"
17602,NC_009511,unanimous,7,7,7,"{7: 3}"
17603,NC_009511,unanimous,7,7,7,"{7: 3}"
17604,NC_009511,unanimous,7,7,7,"{7: 3}"
17605,NC_015656,unanimous,8,8,8,"{8: 3}"
17606,NC_009511,unanimous,7,7,7,"{7: 3}"
17607,NC_009767,majority,3,3,1,"{3: 2; 1: 1}"
17608,NC_015859,unanimous,1,1,1,"{1: 3}"
17609,NC_009511,unanimous,7,7,7,"{7: 3}"
17610,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
17611,NC_009511,unanimous,7,7,7,"{7: 3}"
17612,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
17613,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17614,NC_009511,unanimous,7,7,7,"{7: 3}"
17615,NC_009511,unanimous,7,7,7,"{7: 3}"
17616,NC_009511,unanimous,7,7,7,"{7: 3}"
17617,NC_009511,unanimous,7,7,7,"{7: 3}"
17618,NC_009767,majority,3,3,7,"{3: 2; 7: 1}"
17619,NC_009511,unanimous,7,7,7,"{7: 3}"
17620,NC_009511,unanimous,7,7,7,"{7: 3}"
17621,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
17622,NC_009511,unanimous,7,7,7,"{7: 3}"
17623,NC_015859,unanimous,1,1,1,"{1: 3}"
17624,NC_009511,unanimous,7,7,7,"{7: 3}"
17625,NC_009511,unanimous,7,7,7,"{7: 3}"
17626,NC_009511,unanimous,7,7,7,"{7: 3}"
17627,NC_009511,unanimous,7,7,7,"{7: 3}"
17628,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
17629,NC_009511,majority,3,7,7,"{3: 1; 7: 2}"
17630,NC_009511,unanimous,7,7,7,"{7: 3}"
17631,NC_009511,majority,7,7,3,"{7: 2; 3: 1}"
17632,NC_009511,unanimous,7,7,7,"{7: 3}"
17633,NC_009511,unanimous,7,7,7,"{7: 3}"
17634,NC_009511,unanimous,7,7,7,"{7: 3}"
17635,NC_009767,majority,3,7,3,"{3: 2; 7: 1}"
17636,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
17637,NC_009767,majority,3,3,7,"{3: 2; 7: 1}"
17638,NC_009511,unanimous,7,7,7,"{7: 3}"
17639,NC_015656,unanimous,8,8,8,"{8: 3}"
17640,NC_015859,unanimous,1,1,1,"{1: 3}"
17641,NC_009511,unanimous,7,7,7,"{7: 3}"
17642,NC_015859,unanimous,1,1,1,"{1: 3}"
17643,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
17644,NC_009511,unanimous,7,7,7,"{7: 3}"
17645,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
17646,NC_009767,unanimous,3,3,3,"{3: 3}"
17647,NC_009511,unanimous,7,7,7,"{7: 3}"
17648,NC_009511,unanimous,7,7,7,"{7: 3}"
17649,NC_009511,unanimous,7,7,7,"{7: 3}"
17650,NC_015656,unanimous,8,8,8,"{8: 3}"
17651,NC_009511,unanimous,7,7,7,"{7: 3}"
17652,NC_015859,majority,1,1,7,"{1: 2; 7: 1}"
17653,NC_009511,unanimous,7,7,7,"{7: 3}"
17654,NC_009511,unanimous,7,7,7,"{7: 3}"
17655,NC_015859,majority,1,1,7,"{1: 2; 7: 1}"
17656,NC_009511,unanimous,7,7,7,"{7: 3}"
17657,NC_009511,unanimous,7,7,7,"{7: 3}"
17658,NC_009511,unanimous,7,7,7,"{7: 3}"
17659,NC_009511,unanimous,7,7,7,"{7: 3}"
17660,NC_009511,unanimous,7,7,7,"{7: 3}"
17661,NC_009767,unanimous,3,3,3,"{3: 3}"
17662,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17663,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
17664,NC_009511,unanimous,7,7,7,"{7: 3}"
17665,NC_009511,unanimous,7,7,7,"{7: 3}"
17666,NC_009511,unanimous,7,7,7,"{7: 3}"
17667,NC_009511,tie_breaker,1,8,7,"{1: 1; 8: 1; 7: 1}"
17668,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
17669,NC_009511,unanimous,7,7,7,"{7: 3}"
17670,NC_009511,unanimous,7,7,7,"{7: 3}"
