sequence_id,predicted_genome,decision_type,k3_prediction,k5_prediction,k7_prediction,vote_counts
14425,NC_013943,unanimous,0,0,0,"{0: 3}"
14426,NC_013943,unanimous,0,0,0,"{0: 3}"
14427,NC_013943,unanimous,0,0,0,"{0: 3}"
14428,NC_013943,unanimous,0,0,0,"{0: 3}"
14429,NC_013943,unanimous,0,0,0,"{0: 3}"
14430,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
14431,NC_013943,unanimous,0,0,0,"{0: 3}"
14432,NC_013943,unanimous,0,0,0,"{0: 3}"
14433,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
14434,NC_013943,unanimous,0,0,0,"{0: 3}"
14435,NC_013943,unanimous,0,0,0,"{0: 3}"
14436,NC_013943,unanimous,0,0,0,"{0: 3}"
14437,NC_013943,unanimous,0,0,0,"{0: 3}"
14438,NC_013943,tie_breaker,5,6,0,"{5: 1; 6: 1; 0: 1}"
14439,NC_009767,majority,3,3,0,"{3: 2; 0: 1}"
14440,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14441,NC_013943,unanimous,0,0,0,"{0: 3}"
14442,NC_013943,unanimous,0,0,0,"{0: 3}"
14443,NC_007984,majority,2,2,0,"{2: 2; 0: 1}"
14444,NC_013943,unanimous,0,0,0,"{0: 3}"
14445,NC_013943,unanimous,0,0,0,"{0: 3}"
14446,NC_013943,unanimous,0,0,0,"{0: 3}"
14447,NC_013943,unanimous,0,0,0,"{0: 3}"
14448,NC_011126,majority,4,0,4,"{4: 2; 0: 1}"
14449,NC_013943,unanimous,0,0,0,"{0: 3}"
14450,NC_013943,unanimous,0,0,0,"{0: 3}"
14451,NC_013943,unanimous,0,0,0,"{0: 3}"
14452,NC_013943,unanimous,0,0,0,"{0: 3}"
14453,NC_013943,unanimous,0,0,0,"{0: 3}"
14454,NC_013943,unanimous,0,0,0,"{0: 3}"
14455,NC_013943,unanimous,0,0,0,"{0: 3}"
14456,NC_013943,unanimous,0,0,0,"{0: 3}"
14457,NC_013943,unanimous,0,0,0,"{0: 3}"
14458,NC_013943,unanimous,0,0,0,"{0: 3}"
14459,NC_013943,unanimous,0,0,0,"{0: 3}"
14460,NC_013943,unanimous,0,0,0,"{0: 3}"
14461,NC_013943,majority,0,9,0,"{0: 2; 9: 1}"
14462,NC_013943,unanimous,0,0,0,"{0: 3}"
14463,NC_013943,unanimous,0,0,0,"{0: 3}"
14464,NC_013943,unanimous,0,0,0,"{0: 3}"
14465,NC_013943,unanimous,0,0,0,"{0: 3}"
14466,NC_013943,unanimous,0,0,0,"{0: 3}"
14467,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14468,NC_013943,unanimous,0,0,0,"{0: 3}"
14469,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14470,NC_013943,unanimous,0,0,0,"{0: 3}"
14471,NC_013943,unanimous,0,0,0,"{0: 3}"
14472,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14473,NC_013943,unanimous,0,0,0,"{0: 3}"
14474,NC_013943,unanimous,0,0,0,"{0: 3}"
14475,NC_013943,majority,0,1,0,"{0: 2; 1: 1}"
14476,NC_013943,unanimous,0,0,0,"{0: 3}"
14477,NC_013943,unanimous,0,0,0,"{0: 3}"
14478,NC_013943,unanimous,0,0,0,"{0: 3}"
14479,NC_013943,unanimous,0,0,0,"{0: 3}"
14480,NC_013943,tie_breaker,5,9,0,"{5: 1; 9: 1; 0: 1}"
14481,NC_015656,unanimous,8,8,8,"{8: 3}"
14482,NC_013943,unanimous,0,0,0,"{0: 3}"
14483,NC_013943,unanimous,0,0,0,"{0: 3}"
14484,NC_013943,unanimous,0,0,0,"{0: 3}"
14485,NC_013943,unanimous,0,0,0,"{0: 3}"
14486,NC_013943,unanimous,0,0,0,"{0: 3}"
14487,NC_013943,unanimous,0,0,0,"{0: 3}"
14488,NC_013943,unanimous,0,0,0,"{0: 3}"
14489,NC_013943,unanimous,0,0,0,"{0: 3}"
14490,NC_013943,unanimous,0,0,0,"{0: 3}"
14491,NC_013943,tie_breaker,2,5,0,"{2: 1; 5: 1; 0: 1}"
14492,NC_015859,majority,1,1,0,"{1: 2; 0: 1}"
14493,NC_013943,unanimous,0,0,0,"{0: 3}"
14494,NC_013943,unanimous,0,0,0,"{0: 3}"
14495,NC_013943,unanimous,0,0,0,"{0: 3}"
14496,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14497,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14498,NC_013943,unanimous,0,0,0,"{0: 3}"
14499,NC_008709,majority,5,9,9,"{5: 1; 9: 2}"
14500,NC_013943,unanimous,0,0,0,"{0: 3}"
14501,NC_013943,unanimous,0,0,0,"{0: 3}"
14502,NC_013943,unanimous,0,0,0,"{0: 3}"
14503,NC_013943,unanimous,0,0,0,"{0: 3}"
14504,NC_013943,unanimous,0,0,0,"{0: 3}"
14505,NC_013943,tie_breaker,4,5,0,"{4: 1; 5: 1; 0: 1}"
14506,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14507,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14508,NC_013943,unanimous,0,0,0,"{0: 3}"
14509,NC_013943,unanimous,0,0,0,"{0: 3}"
14510,NC_013943,unanimous,0,0,0,"{0: 3}"
14511,NC_011126,majority,4,4,0,"{4: 2; 0: 1}"
14512,NC_013943,unanimous,0,0,0,"{0: 3}"
14513,NC_008709,majority,9,0,9,"{9: 2; 0: 1}"
14514,NC_013943,unanimous,0,0,0,"{0: 3}"
14515,NC_013943,majority,0,0,6,"{0: 2; 6: 1}"
14516,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14517,NC_013943,unanimous,0,0,0,"{0: 3}"
14518,NC_013943,unanimous,0,0,0,"{0: 3}"
14519,NC_013943,unanimous,0,0,0,"{0: 3}"
14520,NC_013943,majority,0,6,0,"{0: 2; 6: 1}"
14521,NC_013943,unanimous,0,0,0,"{0: 3}"
14522,NC_013943,unanimous,0,0,0,"{0: 3}"
14523,NC_013943,unanimous,0,0,0,"{0: 3}"
14524,NC_009767,majority,0,3,3,"{0: 1; 3: 2}"
14525,NC_013943,unanimous,0,0,0,"{0: 3}"
14526,NC_013943,unanimous,0,0,0,"{0: 3}"
14527,NC_013943,unanimous,0,0,0,"{0: 3}"
14528,NC_013943,unanimous,0,0,0,"{0: 3}"
14529,NC_013943,unanimous,0,0,0,"{0: 3}"
14530,NC_013943,unanimous,0,0,0,"{0: 3}"
14531,NC_009767,majority,3,3,0,"{3: 2; 0: 1}"
14532,NC_011138,majority,6,9,6,"{6: 2; 9: 1}"
14533,NC_013943,unanimous,0,0,0,"{0: 3}"
14534,NC_013943,majority,2,0,0,"{2: 1; 0: 2}"
14535,NC_013943,unanimous,0,0,0,"{0: 3}"
14536,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14537,NC_013943,unanimous,0,0,0,"{0: 3}"
14538,NC_013943,unanimous,0,0,0,"{0: 3}"
14539,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
14540,NC_009767,majority,3,3,0,"{3: 2; 0: 1}"
14541,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14542,NC_013943,majority,4,0,0,"{4: 1; 0: 2}"
14543,NC_013943,unanimous,0,0,0,"{0: 3}"
14544,NC_013943,unanimous,0,0,0,"{0: 3}"
14545,NC_013943,unanimous,0,0,0,"{0: 3}"
14546,NC_013943,unanimous,0,0,0,"{0: 3}"
14547,NC_013943,tie_breaker,2,6,0,"{2: 1; 6: 1; 0: 1}"
14548,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14549,NC_013943,unanimous,0,0,0,"{0: 3}"
14550,NC_013943,unanimous,0,0,0,"{0: 3}"
14551,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14552,NC_013943,unanimous,0,0,0,"{0: 3}"
14553,NC_013943,tie_breaker,2,6,0,"{2: 1; 6: 1; 0: 1}"
14554,NC_008709,unanimous,9,9,9,"{9: 3}"
14555,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14556,NC_013943,unanimous,0,0,0,"{0: 3}"
14557,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14558,NC_008709,unanimous,9,9,9,"{9: 3}"
14559,NC_013943,unanimous,0,0,0,"{0: 3}"
14560,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
14561,NC_013943,tie_breaker,3,6,0,"{3: 1; 6: 1; 0: 1}"
14562,NC_013943,unanimous,0,0,0,"{0: 3}"
14563,NC_013943,unanimous,0,0,0,"{0: 3}"
14564,NC_013943,unanimous,0,0,0,"{0: 3}"
14565,NC_013943,unanimous,0,0,0,"{0: 3}"
14566,NC_013943,majority,0,0,6,"{0: 2; 6: 1}"
14567,NC_013943,unanimous,0,0,0,"{0: 3}"
14568,NC_013943,unanimous,0,0,0,"{0: 3}"
14569,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14570,NC_013943,unanimous,0,0,0,"{0: 3}"
14571,NC_013943,majority,0,0,9,"{0: 2; 9: 1}"
14572,NC_008709,majority,9,0,9,"{9: 2; 0: 1}"
14573,NC_013943,majority,2,0,0,"{2: 1; 0: 2}"
14574,NC_013943,unanimous,0,0,0,"{0: 3}"
14575,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14576,NC_013943,unanimous,0,0,0,"{0: 3}"
14577,NC_013943,unanimous,0,0,0,"{0: 3}"
14578,NC_008709,tie_breaker,5,6,9,"{5: 1; 6: 1; 9: 1}"
14579,NC_013943,unanimous,0,0,0,"{0: 3}"
14580,NC_013943,unanimous,0,0,0,"{0: 3}"
14581,NC_011126,unanimous,4,4,4,"{4: 3}"
14582,NC_013943,unanimous,0,0,0,"{0: 3}"
14583,NC_013943,unanimous,0,0,0,"{0: 3}"
14584,NC_013943,unanimous,0,0,0,"{0: 3}"
14585,NC_013943,unanimous,0,0,0,"{0: 3}"
14586,NC_013943,unanimous,0,0,0,"{0: 3}"
14587,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
14588,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
14589,NC_013943,unanimous,0,0,0,"{0: 3}"
14590,NC_013943,unanimous,0,0,0,"{0: 3}"
14591,NC_013943,unanimous,0,0,0,"{0: 3}"
14592,NC_011126,majority,4,4,0,"{4: 2; 0: 1}"
14593,NC_013943,unanimous,0,0,0,"{0: 3}"
14594,NC_013943,unanimous,0,0,0,"{0: 3}"
14595,NC_013943,unanimous,0,0,0,"{0: 3}"
14596,NC_013943,tie_breaker,2,6,0,"{2: 1; 6: 1; 0: 1}"
14597,NC_013943,majority,2,0,0,"{2: 1; 0: 2}"
14598,NC_013943,tie_breaker,8,1,0,"{8: 1; 1: 1; 0: 1}"
14599,NC_013943,unanimous,0,0,0,"{0: 3}"
14600,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14601,NC_013943,unanimous,0,0,0,"{0: 3}"
14602,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14603,NC_013943,unanimous,0,0,0,"{0: 3}"
14604,NC_013943,unanimous,0,0,0,"{0: 3}"
14605,NC_013943,unanimous,0,0,0,"{0: 3}"
14606,NC_013943,unanimous,0,0,0,"{0: 3}"
14607,NC_013943,unanimous,0,0,0,"{0: 3}"
14608,NC_013943,unanimous,0,0,0,"{0: 3}"
14609,NC_013943,unanimous,0,0,0,"{0: 3}"
14610,NC_013943,unanimous,0,0,0,"{0: 3}"
14611,NC_013943,majority,4,0,0,"{4: 1; 0: 2}"
14612,NC_013943,unanimous,0,0,0,"{0: 3}"
14613,NC_013943,unanimous,0,0,0,"{0: 3}"
14614,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14615,NC_013943,unanimous,0,0,0,"{0: 3}"
14616,NC_013943,unanimous,0,0,0,"{0: 3}"
14617,NC_013943,tie_breaker,5,6,0,"{5: 1; 6: 1; 0: 1}"
14618,NC_011138,unanimous,6,6,6,"{6: 3}"
14619,NC_013943,unanimous,0,0,0,"{0: 3}"
14620,NC_013943,unanimous,0,0,0,"{0: 3}"
14621,NC_013943,unanimous,0,0,0,"{0: 3}"
14622,NC_013943,unanimous,0,0,0,"{0: 3}"
14623,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14624,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14625,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14626,NC_013943,unanimous,0,0,0,"{0: 3}"
14627,NC_013943,unanimous,0,0,0,"{0: 3}"
14628,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14629,NC_013943,unanimous,0,0,0,"{0: 3}"
14630,NC_013943,unanimous,0,0,0,"{0: 3}"
14631,NC_013943,unanimous,0,0,0,"{0: 3}"
14632,NC_013943,unanimous,0,0,0,"{0: 3}"
14633,NC_013943,unanimous,0,0,0,"{0: 3}"
14634,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14635,NC_013943,unanimous,0,0,0,"{0: 3}"
14636,NC_008709,unanimous,9,9,9,"{9: 3}"
14637,NC_013943,unanimous,0,0,0,"{0: 3}"
14638,NC_013943,majority,0,6,0,"{0: 2; 6: 1}"
14639,NC_008709,majority,9,2,9,"{9: 2; 2: 1}"
14640,NC_013943,unanimous,0,0,0,"{0: 3}"
14641,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14642,NC_013943,unanimous,0,0,0,"{0: 3}"
14643,NC_011126,majority,4,4,0,"{4: 2; 0: 1}"
14644,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14645,NC_013943,unanimous,0,0,0,"{0: 3}"
14646,NC_007984,unanimous,2,2,2,"{2: 3}"
14647,NC_013943,majority,0,4,0,"{0: 2; 4: 1}"
14648,NC_013943,unanimous,0,0,0,"{0: 3}"
14649,NC_013943,unanimous,0,0,0,"{0: 3}"
14650,NC_013943,unanimous,0,0,0,"{0: 3}"
14651,NC_013943,unanimous,0,0,0,"{0: 3}"
14652,NC_013943,tie_breaker,5,6,0,"{5: 1; 6: 1; 0: 1}"
14653,NC_013943,unanimous,0,0,0,"{0: 3}"
14654,NC_013943,unanimous,0,0,0,"{0: 3}"
14655,NC_013943,unanimous,0,0,0,"{0: 3}"
14656,NC_013943,unanimous,0,0,0,"{0: 3}"
14657,NC_013943,unanimous,0,0,0,"{0: 3}"
14658,NC_013943,unanimous,0,0,0,"{0: 3}"
14659,NC_013943,unanimous,0,0,0,"{0: 3}"
14660,NC_013943,unanimous,0,0,0,"{0: 3}"
14661,NC_013943,unanimous,0,0,0,"{0: 3}"
14662,NC_011138,majority,0,6,6,"{0: 1; 6: 2}"
14663,NC_013943,majority,4,0,0,"{4: 1; 0: 2}"
14664,NC_013943,unanimous,0,0,0,"{0: 3}"
14665,NC_013943,majority,0,5,0,"{0: 2; 5: 1}"
14666,NC_013943,unanimous,0,0,0,"{0: 3}"
14667,NC_013943,unanimous,0,0,0,"{0: 3}"
14668,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14669,NC_008709,majority,9,9,6,"{9: 2; 6: 1}"
14670,NC_013943,tie_breaker,5,9,0,"{5: 1; 9: 1; 0: 1}"
14671,NC_013943,unanimous,0,0,0,"{0: 3}"
14672,NC_013943,unanimous,0,0,0,"{0: 3}"
14673,NC_013943,unanimous,0,0,0,"{0: 3}"
14674,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14675,NC_013943,unanimous,0,0,0,"{0: 3}"
14676,NC_013943,unanimous,0,0,0,"{0: 3}"
14677,NC_013943,unanimous,0,0,0,"{0: 3}"
14678,NC_013943,unanimous,0,0,0,"{0: 3}"
14679,NC_013943,majority,4,0,0,"{4: 1; 0: 2}"
14680,NC_013943,unanimous,0,0,0,"{0: 3}"
14681,NC_013943,unanimous,0,0,0,"{0: 3}"
14682,NC_013943,unanimous,0,0,0,"{0: 3}"
14683,NC_013943,unanimous,0,0,0,"{0: 3}"
14684,NC_013943,unanimous,0,0,0,"{0: 3}"
14685,NC_013943,unanimous,0,0,0,"{0: 3}"
14686,NC_013943,unanimous,0,0,0,"{0: 3}"
14687,NC_013943,unanimous,0,0,0,"{0: 3}"
14688,NC_013943,unanimous,0,0,0,"{0: 3}"
14689,NC_013943,unanimous,0,0,0,"{0: 3}"
14690,NC_013943,unanimous,0,0,0,"{0: 3}"
14691,NC_013943,unanimous,0,0,0,"{0: 3}"
14692,NC_013943,unanimous,0,0,0,"{0: 3}"
14693,NC_013943,unanimous,0,0,0,"{0: 3}"
14694,NC_011126,unanimous,4,4,4,"{4: 3}"
14695,NC_013943,majority,0,0,9,"{0: 2; 9: 1}"
14696,NC_013943,unanimous,0,0,0,"{0: 3}"
14697,NC_013943,unanimous,0,0,0,"{0: 3}"
14698,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
14699,NC_013943,unanimous,0,0,0,"{0: 3}"
14700,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14701,NC_013943,unanimous,0,0,0,"{0: 3}"
14702,NC_011126,majority,4,4,6,"{4: 2; 6: 1}"
14703,NC_013943,unanimous,0,0,0,"{0: 3}"
14704,NC_013943,unanimous,0,0,0,"{0: 3}"
14705,NC_013943,tie_breaker,2,5,0,"{2: 1; 5: 1; 0: 1}"
14706,NC_013943,unanimous,0,0,0,"{0: 3}"
14707,NC_013943,unanimous,0,0,0,"{0: 3}"
14708,NC_013943,unanimous,0,0,0,"{0: 3}"
14709,NC_013943,unanimous,0,0,0,"{0: 3}"
14710,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14711,NC_013943,unanimous,0,0,0,"{0: 3}"
14712,NC_013943,unanimous,0,0,0,"{0: 3}"
14713,NC_008709,majority,9,0,9,"{9: 2; 0: 1}"
14714,NC_013943,unanimous,0,0,0,"{0: 3}"
14715,NC_013943,majority,0,6,0,"{0: 2; 6: 1}"
14716,NC_013943,unanimous,0,0,0,"{0: 3}"
14717,NC_013943,unanimous,0,0,0,"{0: 3}"
14718,NC_013943,tie_breaker,6,9,0,"{6: 1; 9: 1; 0: 1}"
14719,NC_013943,unanimous,0,0,0,"{0: 3}"
14720,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14721,NC_013943,tie_breaker,2,5,0,"{2: 1; 5: 1; 0: 1}"
14722,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14723,NC_013943,unanimous,0,0,0,"{0: 3}"
14724,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14725,NC_013943,unanimous,0,0,0,"{0: 3}"
14726,NC_013943,unanimous,0,0,0,"{0: 3}"
14727,NC_013943,unanimous,0,0,0,"{0: 3}"
14728,NC_011126,majority,4,4,0,"{4: 2; 0: 1}"
14729,NC_011126,majority,4,4,9,"{4: 2; 9: 1}"
14730,NC_013943,majority,0,6,0,"{0: 2; 6: 1}"
14731,NC_013943,unanimous,0,0,0,"{0: 3}"
14732,NC_013943,unanimous,0,0,0,"{0: 3}"
14733,NC_013943,unanimous,0,0,0,"{0: 3}"
14734,NC_013943,unanimous,0,0,0,"{0: 3}"
14735,NC_013943,unanimous,0,0,0,"{0: 3}"
14736,NC_013943,unanimous,0,0,0,"{0: 3}"
14737,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14738,NC_009767,majority,9,3,3,"{9: 1; 3: 2}"
14739,NC_013943,majority,4,0,0,"{4: 1; 0: 2}"
14740,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14741,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14742,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14743,NC_013943,majority,4,0,0,"{4: 1; 0: 2}"
14744,NC_013943,unanimous,0,0,0,"{0: 3}"
14745,NC_013943,unanimous,0,0,0,"{0: 3}"
14746,NC_013943,unanimous,0,0,0,"{0: 3}"
14747,NC_013943,unanimous,0,0,0,"{0: 3}"
14748,NC_013943,unanimous,0,0,0,"{0: 3}"
14749,NC_013943,unanimous,0,0,0,"{0: 3}"
14750,NC_013943,unanimous,0,0,0,"{0: 3}"
14751,NC_013943,unanimous,0,0,0,"{0: 3}"
14752,NC_013943,unanimous,0,0,0,"{0: 3}"
14753,NC_013943,unanimous,0,0,0,"{0: 3}"
14754,NC_011126,unanimous,4,4,4,"{4: 3}"
14755,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
14756,NC_013943,unanimous,0,0,0,"{0: 3}"
14757,NC_013943,unanimous,0,0,0,"{0: 3}"
14758,NC_013943,unanimous,0,0,0,"{0: 3}"
14759,NC_013943,unanimous,0,0,0,"{0: 3}"
14760,NC_013943,unanimous,0,0,0,"{0: 3}"
14761,NC_013943,unanimous,0,0,0,"{0: 3}"
14762,NC_007984,majority,2,2,9,"{2: 2; 9: 1}"
14763,NC_011126,unanimous,4,4,4,"{4: 3}"
14764,NC_013943,unanimous,0,0,0,"{0: 3}"
14765,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14766,NC_013943,tie_breaker,4,5,0,"{4: 1; 5: 1; 0: 1}"
14767,NC_013943,unanimous,0,0,0,"{0: 3}"
14768,NC_013943,unanimous,0,0,0,"{0: 3}"
14769,NC_013943,tie_breaker,5,6,0,"{5: 1; 6: 1; 0: 1}"
14770,NC_007984,majority,2,2,0,"{2: 2; 0: 1}"
14771,NC_013943,majority,0,9,0,"{0: 2; 9: 1}"
14772,NC_013943,unanimous,0,0,0,"{0: 3}"
14773,NC_013943,unanimous,0,0,0,"{0: 3}"
14774,NC_013943,unanimous,0,0,0,"{0: 3}"
14775,NC_013943,tie_breaker,9,2,0,"{9: 1; 2: 1; 0: 1}"
14776,NC_013943,unanimous,0,0,0,"{0: 3}"
14777,NC_013943,unanimous,0,0,0,"{0: 3}"
14778,NC_013943,majority,3,0,0,"{3: 1; 0: 2}"
14779,NC_013943,unanimous,0,0,0,"{0: 3}"
14780,NC_009767,majority,3,3,0,"{3: 2; 0: 1}"
14781,NC_013943,tie_breaker,5,9,0,"{5: 1; 9: 1; 0: 1}"
14782,NC_013943,unanimous,0,0,0,"{0: 3}"
14783,NC_013943,unanimous,0,0,0,"{0: 3}"
14784,NC_013943,unanimous,0,0,0,"{0: 3}"
14785,NC_011126,majority,4,4,0,"{4: 2; 0: 1}"
14786,NC_013943,unanimous,0,0,0,"{0: 3}"
14787,NC_013943,unanimous,0,0,0,"{0: 3}"
14788,NC_013943,unanimous,0,0,0,"{0: 3}"
14789,NC_008709,majority,9,4,9,"{9: 2; 4: 1}"
14790,NC_013943,unanimous,0,0,0,"{0: 3}"
14791,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14792,NC_013943,unanimous,0,0,0,"{0: 3}"
14793,NC_007984,majority,2,2,0,"{2: 2; 0: 1}"
14794,NC_013943,unanimous,0,0,0,"{0: 3}"
14795,NC_013943,majority,0,0,4,"{0: 2; 4: 1}"
14796,NC_013943,unanimous,0,0,0,"{0: 3}"
14797,NC_007984,majority,2,2,6,"{2: 2; 6: 1}"
14798,NC_013943,unanimous,0,0,0,"{0: 3}"
14799,NC_013943,unanimous,0,0,0,"{0: 3}"
14800,NC_013943,unanimous,0,0,0,"{0: 3}"
14801,NC_013943,majority,2,0,0,"{2: 1; 0: 2}"
14802,NC_013943,unanimous,0,0,0,"{0: 3}"
14803,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14804,NC_013943,unanimous,0,0,0,"{0: 3}"
14805,NC_013943,unanimous,0,0,0,"{0: 3}"
14806,NC_013943,unanimous,0,0,0,"{0: 3}"
14807,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14808,NC_013943,unanimous,0,0,0,"{0: 3}"
14809,NC_013943,unanimous,0,0,0,"{0: 3}"
14810,NC_011126,majority,4,4,0,"{4: 2; 0: 1}"
14811,NC_013943,unanimous,0,0,0,"{0: 3}"
14812,NC_013943,unanimous,0,0,0,"{0: 3}"
14813,NC_013943,unanimous,0,0,0,"{0: 3}"
14814,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14815,NC_013943,majority,4,0,0,"{4: 1; 0: 2}"
14816,NC_008709,tie_breaker,5,6,9,"{5: 1; 6: 1; 9: 1}"
14817,NC_013943,unanimous,0,0,0,"{0: 3}"
14818,NC_013943,unanimous,0,0,0,"{0: 3}"
14819,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
14820,NC_013943,unanimous,0,0,0,"{0: 3}"
14821,NC_013943,unanimous,0,0,0,"{0: 3}"
14822,NC_013943,unanimous,0,0,0,"{0: 3}"
14823,NC_013943,tie_breaker,9,6,0,"{9: 1; 6: 1; 0: 1}"
14824,NC_013943,unanimous,0,0,0,"{0: 3}"
14825,NC_013943,unanimous,0,0,0,"{0: 3}"
14826,NC_013943,unanimous,0,0,0,"{0: 3}"
14827,NC_013943,unanimous,0,0,0,"{0: 3}"
14828,NC_013943,unanimous,0,0,0,"{0: 3}"
14829,NC_009767,majority,3,3,0,"{3: 2; 0: 1}"
14830,NC_013943,unanimous,0,0,0,"{0: 3}"
14831,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
14832,NC_013943,unanimous,0,0,0,"{0: 3}"
14833,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
14834,NC_013943,unanimous,0,0,0,"{0: 3}"
14835,NC_013943,unanimous,0,0,0,"{0: 3}"
14836,NC_013943,unanimous,0,0,0,"{0: 3}"
14837,NC_011126,majority,4,4,0,"{4: 2; 0: 1}"
14838,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14839,NC_013943,unanimous,0,0,0,"{0: 3}"
14840,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14841,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14842,NC_013943,tie_breaker,6,9,0,"{6: 1; 9: 1; 0: 1}"
14843,NC_011126,unanimous,4,4,4,"{4: 3}"
14844,NC_013943,unanimous,0,0,0,"{0: 3}"
14845,NC_013943,unanimous,0,0,0,"{0: 3}"
14846,NC_013943,unanimous,0,0,0,"{0: 3}"
14847,NC_013943,unanimous,0,0,0,"{0: 3}"
14848,NC_008709,majority,9,9,0,"{9: 2; 0: 1}"
14849,NC_013943,unanimous,0,0,0,"{0: 3}"
14850,NC_013943,tie_breaker,5,9,0,"{5: 1; 9: 1; 0: 1}"
14851,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14852,NC_013943,unanimous,0,0,0,"{0: 3}"
14853,NC_013943,unanimous,0,0,0,"{0: 3}"
14854,NC_013943,unanimous,0,0,0,"{0: 3}"
14855,NC_008709,unanimous,9,9,9,"{9: 3}"
14856,NC_013943,unanimous,0,0,0,"{0: 3}"
14857,NC_013943,unanimous,0,0,0,"{0: 3}"
14858,NC_013943,unanimous,0,0,0,"{0: 3}"
14859,NC_013943,unanimous,0,0,0,"{0: 3}"
14860,NC_013943,unanimous,0,0,0,"{0: 3}"
14861,NC_013943,unanimous,0,0,0,"{0: 3}"
14862,NC_013943,unanimous,0,0,0,"{0: 3}"
14863,NC_013943,unanimous,0,0,0,"{0: 3}"
14864,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
14865,NC_013943,majority,0,4,0,"{0: 2; 4: 1}"
14866,NC_013943,majority,0,5,0,"{0: 2; 5: 1}"
14867,NC_013943,unanimous,0,0,0,"{0: 3}"
14868,NC_013943,majority,6,0,0,"{6: 1; 0: 2}"
14869,NC_013943,unanimous,0,0,0,"{0: 3}"
14870,NC_008709,tie_breaker,2,5,9,"{2: 1; 5: 1; 9: 1}"
14871,NC_013943,unanimous,0,0,0,"{0: 3}"
14872,NC_013943,unanimous,0,0,0,"{0: 3}"
14873,NC_013943,majority,3,0,0,"{3: 1; 0: 2}"
14874,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
14875,NC_013943,unanimous,0,0,0,"{0: 3}"
14876,NC_013943,unanimous,0,0,0,"{0: 3}"
